2015-05-16 21:18:30,571 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !117! record is !0:00:00.137950! response !200
2015-05-16 21:18:30,807 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !118! record is !0:00:00.230625! response !200
2015-05-16 21:18:30,961 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !119! record is !0:00:00.149295! response !200
2015-05-16 21:18:31,086 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !120! record is !0:00:00.120295! response !200
2015-05-16 21:18:31,215 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !121! record is !0:00:00.123702! response !200
2015-05-16 21:18:31,347 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !122! record is !0:00:00.126565! response !200
2015-05-16 21:18:31,509 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !123! record is !0:00:00.156935! response !200
2015-05-16 21:18:31,637 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !124! record is !0:00:00.122219! response !200
2015-05-16 21:18:31,772 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !125! record is !0:00:00.129563! response !200
2015-05-16 21:18:31,995 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !126! record is !0:00:00.216019! response !200
2015-05-16 21:18:32,145 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !127! record is !0:00:00.140165! response !200
2015-05-16 21:18:32,266 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !128! record is !0:00:00.116373! response !200
2015-05-16 21:18:32,407 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !129! record is !0:00:00.135667! response !200
2015-05-16 21:18:32,559 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !130! record is !0:00:00.146938! response !200
2015-05-16 21:18:32,713 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !131! record is !0:00:00.149837! response !200
2015-05-16 21:18:32,839 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !132! record is !0:00:00.120121! response !200
2015-05-16 21:18:32,997 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !133! record is !0:00:00.152691! response !200
2015-05-16 21:18:33,176 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !134! record is !0:00:00.171416! response !200
